symbol,industry,sector,volume,pe_ratio,pb_ratio,dividend_yield,pe_comp,pb_comp,div_comp,value_metric,buy_to_sell_ratio
BKRKY,Regional Banks,Finance,209766.000000,7.856388,1.38214,7.575664,1.9092743382836999,1.808789268815026,2.525221333333333,6.243,12.0
IVV,Investment Trusts Or Mutual Funds,Miscellaneous,2380164.000000,28.38242,5.48668,1.0731,0,0,0,0,
FLLA,Investment Trusts Or Mutual Funds,Miscellaneous,23103.000000,12.221686,1.944492,3.8976,1.2273265734367582,1.28568284158536,1.2992000000000001,3.812,
BLDR,Home Improvement Chains,Retail Trade,2611005.000000,22.641897,2.23901,0.0,1.384159639980696,2.094675771881323,0,3.479,13.0
EVER,Internet Software/Services,Technology Services,457351.000000,6.143085,2.46069,0.0,6.02303240147255,3.6575106982187924,0,9.681,6.0
WPC,Real Estate Investment Trusts,Finance,1002616.000000,34.44908,1.9614,5.037159,0,1.2745997756704395,1.679053,2.954,4.0
KKR,Investment Managers,Finance,2564978.000000,43.296328,3.18744,0.729783,0,0,0,0,18.0
NOV,Oilfield Services/Equipment,Industrial Services,3212462.000000,85.10906,1.16795,1.552489,0,2.140502590008134,0,2.141,7.0
APG,Engineering & Construction,Industrial Services,1789228.000000,-64.6,6.00055,0.0,0,0,0,0,11.0
DDS,Department Stores,Retail Trade,55398.000000,15.999945,5.1158,0.19734,2.6268840299138527,1.8687204347316158,0,4.496,
KIDS,Medical Specialties,Health Technology,132340.000000,-8.96,1.09615,0.0,0,4.670893582082744,0,4.671,8.0
NULG,Investment Trusts Or Mutual Funds,Miscellaneous,164027.000000,43.008793,14.981159,0.3306,0,0,0,0,
HWM,Aerospace & Defense,Electronic Technology,1063043.000000,64.816412,18.0388,0.191324,0,0,0,0,22.0
ODFL,Trucking,Transportation,4098273.000000,45.83919,10.7286,0.509537,0,0,0,0,9.0
SRE,Gas Distributors,Utilities,1343449.000000,33.819942,1.91931,2.790635,0,1.302551437756277,0,1.303,15.0
FUL,Industrial Specialties,Process Industries,213039.000000,21.373809,1.63246,1.518824,0,1.5314310917265967,0,1.531,5.0
NHYDY,Aluminum,Non-Energy Minerals,94647.000000,34.529394,2.25072,1.344787,0,1.1107556692969363,0,1.111,5.0
EMR,Electronic Equipment/Instruments,Electronic Technology,1556708.000000,33.806326,3.83647,1.56408,1.3015315535914789,1.3293470299520131,0,2.631,20.0
EAT,Restaurants,Consumer Services,2937961.000000,13.041415,14.8104,0.0,2.3716751594823107,1.4982714849025012,0,3.87,18.0
CHEF,Food Distributors,Distribution Services,784605.000000,38.315639,4.32439,0.0,0,0,0,0,7.0
SAAQ,Financial Conglomerates,Finance,183524.000000,,-8000.0,0.0,0,0,0,0,
DBVT,Pharmaceuticals: Major,Health Technology,73293.000000,-3.94,5.8072,0.0,0,0,0,0,7.0
NMCO,Investment Trusts/Mutual Funds,Miscellaneous,94078.000000,522.815534,0.986468,7.632312,0,2.5342940673189602,2.544104,5.078,
GLOB,Information Technology Services,Technology Services,970948.000000,17.627847,0.858873,0.0,0,3.795671769865859,0,3.796,14.0
HGLB,Investment Trusts/Mutual Funds,Miscellaneous,66642.000000,,,0.0,0,0,0,0,
FUPBY,Industrial Specialties,Process Industries,26460.000000,16.680322,2.48237,1.582227,0,1.007102083895632,0,1.007,10.0
IVR,Real Estate Investment Trusts,Finance,1289918.000000,6.280816,0.940862,16.908213,2.3882247147504403,2.657137816172829,5.636071,10.681,1.0
BTE,Integrated Oil,Energy Minerals,24272020.000000,24.81,2.17871,1.298477,0,1.1474679971175603,0,1.147,6.0
DLHC,Personnel Services,Commercial Services,1201.000000,-78.52,0.755732,0.0,0,3.3080510022071317,0,3.308,
RZB,Life/Health Insurance,Finance,3514.000000,,,0.0,0,0,0,0,
ATMU,Auto Parts: OEM,Producer Manufacturing,338327.000000,24.484989,13.2072,0.350563,0,0,0,0,
MFM,Investment Trusts/Mutual Funds,Miscellaneous,141004.000000,39.026163,0.891528,5.046555,0,2.804174406188028,1.6821849999999998,4.486,
KNX,Trucking,Transportation,2250401.000000,313.54067,1.50203,1.129254,0,3.741603030565302,0,3.742,15.0
CTSH,Information Technology Services,Technology Services,5625375.000000,12.086924,1.75841,2.285922,1.4412268994162618,1.8539476003889876,0,3.295,15.0
IEDI,Investment Trusts Or Mutual Funds,Miscellaneous,412.000000,27.144995,9.619159,1.0399,0,0,0,0,
STIP,Investment Trusts Or Mutual Funds,Miscellaneous,834157.000000,,,0.9804,0,0,0,0,
UHT,Real Estate Investment Trusts,Finance,32747.000000,32.123455,3.71485,7.279412,0,0,2.4264706666666664,2.426,
CLF,Steel,Non-Energy Minerals,11518841.000000,-4.37,1.00128,0.0,0,2.4968040907638223,0,2.497,3.0
DQJCY,Specialty Stores,Retail Trade,157571.000000,25.033587,3.97972,0.767606,1.251918073107142,1.8594272963927112,0,3.111,
OXY,Integrated Oil,Energy Minerals,10447729.000000,36.363072,2.08278,1.67207,0,1.2003188046745215,0,1.2,9.0
NHP,Real Estate Investment Trusts,Finance,377627.000000,,0.63203,0.0,0,3.9555084410550134,0,3.956,
SEDG,Electrical Products,Producer Manufacturing,3170351.000000,-6.44,6.25398,0.0,0,0,0,0,1.0
PLUG,Electronic Production Equipment,Electronic Technology,114160794.000000,-2.28,4.3163,0.0,0,1.1815675462780622,0,1.182,7.0
DECK,Apparel/Footwear,Consumer Non-Durables,1383582.000000,14.99887,5.79152,0.0,1.000075339008872,0,0,1.0,14.0
PTEN,Contract Drilling,Industrial Services,4359383.000000,-37.95,1.39298,2.876481,0,1.7947134919381469,0,1.795,7.0
TGS,Gas Distributors,Utilities,208237.000000,13.566496,2.12745,3.047205,1.105665014753994,1.1751157489012667,1.015735,3.297,
CSGP,Internet Software/Services,Technology Services,9819652.000000,2166.26506,1.80318,0.0,0,4.991182244701029,0,4.991,17.0
ICFI,Miscellaneous Commercial Services,Commercial Services,522526.000000,13.644267,1.19744,0.829753,1.0993628312902408,2.087787279529663,0,3.187,
OHI,Real Estate Investment Trusts,Finance,2427678.000000,24.452122,2.70482,5.651624,0,0,1.8838746666666666,1.884,7.0
VMD,Hospital/Nursing Management,Health Services,166154.000000,27.47403,2.69944,0.0,0,0,0,0,
INDV,Pharmaceuticals: Major,Health Technology,901376.000000,20.986225,-43.9158,0.0,3.8120243159501053,0,0,3.812,7.0
CIK,Investment Trusts/Mutual Funds,Miscellaneous,1034652.000000,17.549897,0.896495,10.588235,0,2.788637973441012,3.5294116666666664,6.318,
SECU,Investment Trusts Or Mutual Funds,Miscellaneous,49599.000000,,,0.0,0,0,0,0,
FICO,Financial Publishing/Services,Commercial Services,383869.000000,37.409992,-13.2803,0.0,0,0,0,0,18.0
SGI,Home Furnishings,Consumer Durables,1626949.000000,42.184096,5.23062,0.800516,0,0,0,0,9.0
SVC,Real Estate Investment Trusts,Finance,8186602.000000,-1.26,0.400586,2.597403,0,6.240857144283624,0,6.241,
LOB,Regional Banks,Finance,120457.000000,14.831529,1.51794,0.309438,1.0113589772167118,1.6469689184025718,0,2.658,
HCKT,Miscellaneous Commercial Services,Commercial Services,118864.000000,28.331177,4.84163,3.652968,0,0,1.217656,1.218,
TUSK,Oilfield Services/Equipment,Industrial Services,349839.000000,-1.77,0.527978,0.0,0,4.735045778422586,0,4.735,
DAVA,Information Technology Services,Technology Services,244131.000000,-34.88,0.310408,0.0,0,10.502306641581402,0,10.502,4.0
ZNOG,Integrated Oil,Energy Minerals,2484413.000000,-58.91,11.234,0.0,0,0,0,0,
ARAY,Medical Specialties,Health Technology,386891.000000,-1.45,0.963065,0.0,0,5.316359747265242,0,5.316,
JBSS,Food: Specialty/Candy,Consumer Non-Durables,78822.000000,12.82847,2.42783,1.170503,1.169274278226476,1.0297261340373913,0,2.199,
IONS,Pharmaceuticals: Major,Health Technology,2213712.000000,-29.1,23.9671,0.0,0,0,0,0,19.0
RMIX,Packaged Software,Technology Services,110652.000000,-301.33,1.96412,0.0,0,4.5822047532737304,0,4.582,
PWP,Investment Managers,Finance,394083.000000,47.187166,-11.56,1.269266,0,0,0,0,
TSM,Semiconductors,Electronic Technology,8139758.000000,32.606961,11.7973,0.671857,1.4401832786563582,1.185864562230341,0,2.626,47.0
BRO,Insurance Brokers/Services,Finance,2111327.000000,20.333634,1.71792,0.997783,0,1.455248207134209,0,1.455,3.0
GOEX,Investment Trusts Or Mutual Funds,Miscellaneous,4953.000000,23.179924,3.546685,0.332,0,0,0,0,
HIMX,Semiconductors,Electronic Technology,1161754.000000,43.429933,2.08764,3.290676,1.0812818891523504,6.70134697553218,1.096892,8.88,
SMCI,Computer Processing Hardware,Electronic Technology,20246336.000000,20.23615,2.3342,0.0,1.284829377129543,4.391226116014052,0,5.676,6.0
CP,Railroads,Transportation,3512591.000000,26.845118,2.32657,0.760976,1.1853179412360937,2.4155731398582465,0,3.601,27.0
WVE,Biotechnology,Health Technology,3380476.000000,-6.2,2.72246,0.0,0,1.7300529668020834,0,1.73,18.0
VSAT,Telecommunications Equipment,Electronic Technology,1238595.000000,-22.34,1.7256,0.0,0,2.9786740843764488,0,2.979,6.0
SFTX,Investment Trusts Or Mutual Funds,Miscellaneous,22608.000000,,,0.0,0,0,0,0,
OMCL,Information Technology Services,Technology Services,1066982.000000,103.150499,1.66355,0.0,0,1.9596645727510442,0,1.96,7.0
CROX,Apparel/Footwear,Consumer Non-Durables,1081908.000000,-81.51,3.981,0.0,0,0,0,0,7.0
INFU,Miscellaneous Commercial Services,Commercial Services,89946.000000,32.41006,3.58884,0.0,0,0,0,0,
IEAG,Financial Conglomerates,Finance,912.000000,,-12382.716,0.0,0,0,0,0,
KIM,Real Estate Investment Trusts,Finance,2408226.000000,29.155948,1.54385,4.285714,0,1.6193283026200733,1.4285713333333332,3.048,11.0
BMO,Major Banks,Finance,308225.000000,17.514686,1.85695,3.091857,0,1.346293653571717,1.030619,2.377,0.0
EBKDY,Major Banks,Finance,36805.000000,12.692035,1.71123,1.989656,1.1818435735482922,1.4609374543457045,0,2.643,11.0
PB,Regional Banks,Finance,1191922.000000,12.148765,0.848945,3.396661,1.2346934029919914,2.944831526188387,1.1322203333333334,5.312,6.0
GVA,Engineering & Construction,Industrial Services,418551.000000,34.350998,4.60331,0.416733,0,0,0,0,
RHI,Personnel Services,Commercial Services,1224660.000000,21.28219,2.18159,8.575581,0,1.1459531809368397,2.858527,4.004,4.0
TRAK,Packaged Software,Technology Services,191801.000000,23.415161,3.17945,0.900346,1.5801727777998194,2.830678261963547,0,4.411,
CIBR,Investment Trusts Or Mutual Funds,Miscellaneous,835397.000000,46.16676,7.52343,0.6837,0,0,0,0,
MLCO,Hotels/Resorts/Cruise lines,Consumer Services,678874.000000,11.984453,-1.7394,0.0,2.615054687936112,0,0,2.615,11.0
FOSL,Other Consumer Specialties,Consumer Durables,318960.000000,-3.11,2.47673,0.0,0,1.893625869594183,0,1.894,
BW,Electronic Equipment/Instruments,Electronic Technology,1354323.000000,-16.75,-14.4899,0.0,0,0,0,0,
GDEN,Movies/Entertainment,Consumer Services,359317.000000,-117.37,1.77803,3.49895,0,2.103451572808108,1.1663166666666667,3.27,
OCFC,Savings Banks,Finance,521968.000000,16.408247,0.664549,4.153686,0,3.761949833646579,1.384562,5.147,3.0
CMG,Restaurants,Consumer Services,19721968.000000,28.735029,15.1467,0.0,1.0763865942157218,1.4650055787729341,0,2.541,28.0
VSH,Electronic Production Equipment,Electronic Technology,1552966.000000,-403.93,1.73628,1.495886,0,2.937314258068975,0,2.937,
VOO,Investment Trusts Or Mutual Funds,Miscellaneous,4160726.000000,26.0427,5.015434,1.1732,0,0,0,0,
JMM,Investment Trusts/Mutual Funds,Miscellaneous,9541.000000,11.429701,0.873256,4.515571,1.3123702886016004,2.8628489240268604,1.5051903333333332,5.68,
VGNT,Electrical Products,Producer Manufacturing,584360.000000,,,0.0,0,0,0,0,6.0
ESTA,Medical Specialties,Health Technology,228156.000000,-37.0,80.1474,0.0,0,0,0,0,8.0
PNTG,Medical/Nursing Services,Health Services,170264.000000,36.764179,3.20543,0.0,0,0,0,0,7.0
GHY,Investment Trusts/Mutual Funds,Miscellaneous,191590.000000,9.50549,0.893956,10.623946,1.5780354300514756,2.7965582198676446,3.5413153333333334,7.916,
AERO,Airlines,Transportation,406348.000000,6.287298,-3.6925,0.0,5.060997585926419,0,0,5.061,9.0
RHEP,Real Estate Investment Trusts,Finance,2771.000000,1.252763,-0.381,0.0,11.973533701107073,0,0,11.974,
VUG,Investment Trusts Or Mutual Funds,Miscellaneous,3354307.000000,41.9288,13.5306,0.418,0,0,0,0,
BWAY,Medical Specialties,Health Technology,60217.000000,80.139373,8.61884,0.0,0,0,0,0,
MNST,Beverages: Non-Alcoholic,Consumer Non-Durables,1438094.000000,39.881168,9.14702,0.0,0,0,0,0,15.0
ALLE,Tools & Hardware,Consumer Durables,1063521.000000,18.544026,5.73863,1.508777,0,0,0,0,8.0
KMX,Specialty Stores,Retail Trade,1287767.000000,23.064526,0.930421,0.0,1.3587966212702571,7.95338884225528,0,9.312,3.0
DG,Discount Stores,Retail Trade,1612781.000000,16.910992,2.9965,2.037645,2.485365731353903,3.190388786918071,0,5.676,13.0
IFRX,Biotechnology,Health Technology,1869473.000000,-1.59,2.47363,0.0,0,1.9040842809959453,0,1.904,6.0
FFIN,Major Banks,Finance,390552.000000,17.779229,2.40881,2.325581,0,1.0378568670837467,0,1.038,
SAP,Packaged Software,Technology Services,2864743.000000,23.298507,3.91892,1.098746,1.5880845927166063,2.2965510906065956,0,3.885,14.0
HWC,Regional Banks,Finance,340789.000000,13.860674,1.23777,2.7444,1.0821984558615259,2.0197613449994747,0,3.102,8.0
IQDF,Investment Trusts Or Mutual Funds,Miscellaneous,39923.000000,14.82962,2.21506,4.2957,1.0114891682996596,1.1286375989815176,1.4319,3.572,
HIMS,Medical/Nursing Services,Health Services,15581837.000000,54.479797,11.7251,0.0,0,0,0,0,7.0
BC,Trucks/Construction/Farm Machinery,Producer Manufacturing,472766.000000,-38.11,3.18976,2.164936,0,0,0,0,10.0
HQH,Investment Trusts/Mutual Funds,Miscellaneous,90551.000000,11.038559,0.995181,11.422743,1.3588730195671375,2.5121058380334835,3.8075810000000003,7.679,
CCEP,Beverages: Non-Alcoholic,Consumer Non-Durables,996575.000000,20.231358,4.74571,2.396133,0,0,0,0,11.0
CBC,Regional Banks,Finance,453707.000000,14.753818,1.64965,0.892623,1.016685985959702,1.5154729791167822,0,2.532,
BIP,Alternative Power Generation,Utilities,4236600.000000,40.369905,3.33051,4.934955,0,0,1.6449850000000001,1.645,11.0
BND,Investment Trusts Or Mutual Funds,Miscellaneous,6356729.000000,,,2.6897,0,0,0,0,
MSCI,Financial Publishing/Services,Commercial Services,373192.000000,33.968794,-15.6301,1.252564,0,0,0,0,16.0
CRH,Construction Materials,Non-Energy Minerals,3170050.000000,20.771018,3.18785,1.310731,0,0,0,0,23.0
Q,Electronic Equipment/Instruments,Electronic Technology,1075812.000000,41.651026,4.06348,0.043608,1.0563965459098175,1.2550818510242452,0,2.311,9.0
VMI,Metal Fabrication,Producer Manufacturing,72551.000000,27.607645,6.11033,0.564983,0,0,0,0,5.0
DASH,Air Freight/Couriers,Transportation,2568252.000000,80.869974,7.44318,0.0,0,0,0,0,37.0
NESR,Oilfield Services/Equipment,Industrial Services,918170.000000,48.478387,2.60424,0.0,0,0,0,0,7.0
ILPT,Real Estate Investment Trusts,Finance,393747.000000,-7.61,1.03989,2.094241,0,2.4041004336997185,0,2.404,
TRIP,Other Consumer Services,Consumer Services,1306934.000000,34.685404,1.92739,0.0,0,2.8535999460410193,0,2.854,6.0
SNY,Pharmaceuticals: Major,Health Technology,2198194.000000,19.099676,1.32382,3.479086,4.188552727281866,3.9280264688552826,1.1596953333333333,9.276,4.0
MA,Finance/Rental/Leasing,Finance,4154268.000000,30.725743,58.6548,0.620543,0,0,0,0,39.0
MWH,Engineering & Construction,Industrial Services,389022.000000,50.536175,16.6714,0.0,0,0,0,0,11.0
GNW,Multi-Line Insurance,Finance,809951.000000,16.728556,0.40348,0.0,0,6.196093982353524,0,6.196,
URGN,Biotechnology,Health Technology,328800.000000,-7.51,-11.0568,0.0,0,0,0,0,7.0
IDMO,Investment Trusts Or Mutual Funds,Miscellaneous,429838.000000,16.261766,2.055505,2.2596,0,1.2162461292966935,0,1.216,
SHY,Investment Trusts Or Mutual Funds,Miscellaneous,2860830.000000,,,0.7381,0,0,0,0,
EWUS,Investment Trusts Or Mutual Funds,Miscellaneous,671.000000,14.966248,1.697418,3.1958,1.002255207851694,1.4728251968578157,1.0652666666666668,3.54,
CVE,Integrated Oil,Energy Minerals,8482978.000000,17.707459,2.24037,2.108562,0,1.1158871079330646,0,1.116,16.0
RFDI,Investment Trusts Or Mutual Funds,Miscellaneous,523.000000,14.551219,1.854407,3.373,1.0308414710822509,1.348139863579031,1.1243333333333334,3.503,
KELYA,Personnel Services,Commercial Services,210958.000000,-1.36,0.346028,3.036437,0,7.224848856161929,1.0121456666666666,8.237,
GOVT,Investment Trusts Or Mutual Funds,Miscellaneous,7076181.000000,,,1.3654,0,0,0,0,
NMIH,Property/Casualty Insurance,Finance,361410.000000,8.429524,1.22081,0.0,1.7794599078192315,2.047820709201268,0,3.827,5.0
HASI,Investment Managers,Finance,378337.000000,29.012565,2.02605,4.110595,0,1.2339280866711086,1.3701983333333334,2.604,14.0
CBOE,Investment Banks Or Brokers,Finance,397228.000000,29.149067,6.184,0.918851,0,0,0,0,4.0
ILLU,Financial Conglomerates,Finance,99688.000000,,-4320.1754,0.0,0,0,0,0,
META,Internet Software/Services,Technology Services,9710218.000000,28.582255,7.81839,0.312807,1.2945094779960504,1.1511321384581736,0,2.446,66.0
PHK,Investment Trusts/Mutual Funds,Miscellaneous,393418.000000,9.087394,1.00685,12.255319,1.650638235780247,2.482991508169042,4.085106333333333,8.219,
HCAT,Packaged Software,Technology Services,214250.000000,-0.53,0.392695,0.0,0,22.918550019735417,0,22.919,2.0
BLOK,Investment Trusts Or Mutual Funds,Miscellaneous,294102.000000,1315.9542,3.354539,0.561,0,0,0,0,
ALRM,Packaged Software,Technology Services,200400.000000,18.344738,2.63554,0.0,2.016927142813378,3.4148599527990466,0,5.432,4.0
STZ,Beverages: Alcoholic,Consumer Non-Durables,919567.000000,16.174496,3.32168,2.625652,0,0,0,0,14.0
HPP,Real Estate Investment Trusts,Finance,557928.000000,-0.75,0.208422,0.0,0,11.994894972699619,0,11.995,4.0
CACI,Information Technology Services,Technology Services,174822.000000,20.98299,2.62566,0.0,0,1.2415925900535485,0,1.242,14.0
HOCPY,Medical Specialties,Health Technology,2711.000000,37.585112,9.46467,0.693912,0,0,0,0,14.0
ROIV,Pharmaceuticals: Major,Health Technology,2770669.000000,-23.77,4.61628,0.0,0,1.1264481357283356,0,1.126,13.0
KLAC,Semiconductors,Electronic Technology,643835.000000,52.551965,43.4038,0.420129,0,0,0,0,19.0
VAMO,Investment Trusts Or Mutual Funds,Miscellaneous,2702.000000,19.370445,1.759474,1.2633,0,1.4208791945774704,0,1.421,
BBT,Regional Banks,Finance,230500.000000,30.914214,1.07123,3.158391,0,2.333765857939005,1.052797,3.387,5.0
TKOMY,Property/Casualty Insurance,Finance,68877.000000,12.160683,2.53696,2.729679,1.233483349578309,0,0,1.233,11.0
CBRL,Restaurants,Consumer Services,406482.000000,-163.5,1.61505,3.249919,0,13.739512708584874,1.0833063333333333,14.823,1.0
WHR,Electronics/Appliances,Consumer Durables,1003564.000000,9.755408,1.13397,8.061594,1.2608391161087267,4.05654470576823,2.687198,8.005,2.0
KRG,Real Estate Investment Trusts,Finance,1778984.000000,19.125283,1.77798,4.206501,0,1.4060900572559871,1.4021670000000002,2.808,5.0
GD,Aerospace & Defense,Electronic Technology,2644344.000000,20.29792,3.31027,1.912777,1.4173866090712741,1.5346180220948744,0,2.952,15.0
QLTA,Investment Trusts Or Mutual Funds,Miscellaneous,304200.000000,,,2.542,0,0,0,0,
PSF,Investment Trusts/Mutual Funds,Miscellaneous,19533.000000,9.476858,0.895639,7.636364,1.5828030767159327,2.7913031924692873,2.5454546666666666,6.92,
TMCR,Financial Conglomerates,Finance,29034.000000,667.980296,23.9415,0.0,0,0,0,0,
EFX,Financial Publishing/Services,Commercial Services,861983.000000,30.239152,4.51142,1.199697,0,0,0,0,19.0
POWR,Investment Trusts Or Mutual Funds,Miscellaneous,70052.000000,27.310112,3.004839,1.5321,0,0,0,0,
JBGS,Real Estate Investment Trusts,Finance,310606.000000,-7.39,0.801688,4.490058,0,3.1184201335182764,1.4966860000000002,4.615,
BSX,Medical Specialties,Health Technology,14286022.000000,24.509393,3.577,0.0,1.4280239416781966,1.4313670673748953,0,2.859,35.0
DDOG,Packaged Software,Technology Services,2056328.000000,443.825911,12.4256,0.0,0,0,0,0,46.0
FLSW,Investment Trusts Or Mutual Funds,Miscellaneous,3629.000000,22.986546,3.763153,2.6322,0,0,0,0,
GUNR,Investment Trusts Or Mutual Funds,Miscellaneous,316249.000000,19.936707,2.011517,2.6211,0,1.242843088077307,0,1.243,
FANG,Oil & Gas Production,Energy Minerals,1377069.000000,34.923627,1.53998,2.024393,0,1.6233977064637204,0,1.623,29.0
