symbol,industry,sector,volume,pe_ratio,pb_ratio,dividend_yield,pe_comp,pb_comp,value_score,income_score,quality_score,yield_trap_flag,value_metric,buy_to_sell_ratio
UXI,Investment Trusts Or Mutual Funds,Miscellaneous,3034.0,,,0.004218,0.0,0.0,0.0,0.0,-0.3,False,-0.09,0.0
UYM,Investment Trusts Or Mutual Funds,Miscellaneous,5623.0,,,0.004373,0.0,0.0,0.0,0.0,-0.3,False,-0.09,0.0
V,Finance/Rental/Leasing,Finance,6726067.0,28.997178,17.6936,0.00764007,0.0,0.0,0.0,0.0,1.0,False,0.3,38.0
VAC,Other Consumer Services,Consumer Services,412916.0,-7.86,1.23295,0.044160529999999996,0.0,4.460845938602539,1.784,1.4720176666666667,0.4,False,1.306,1.5
VACI,Financial Conglomerates,Finance,23572.0,1524.242424,1.40994,0.0,0.0,1.7731250975218804,0.709,0.0,0.4,False,0.474,0.0
VAL,Contract Drilling,Industrial Services,598003.0,7.356909,2.22647,0.0,2.038899760755502,1.122853665218934,1.672,0.0,0.7,False,1.046,0.0
VALQ,Investment Trusts Or Mutual Funds,Miscellaneous,3918.0,17.241364,4.448491,0.027475,0.0,0.0,0.0,0.0,0.6,False,0.18,0.0
VAW,Investment Trusts Or Mutual Funds,Miscellaneous,69994.0,31.264868,3.026277,0.015598,0.0,0.0,0.0,0.0,0.4,False,0.12,0.0
VB,Investment Trusts Or Mutual Funds,Miscellaneous,535346.0,28.669548,2.54654,0.013779999999999999,0.0,0.0,0.0,0.0,0.7,False,0.21,0.0
VBF,Investment Trusts/Mutual Funds,Miscellaneous,94929.0,24.761748,0.91813,0.055607170000000004,0.0,2.722925947305937,1.089,1.5,0.6,False,1.024,0.0
VBR,Investment Trusts Or Mutual Funds,Miscellaneous,308170.0,20.584301,1.897921,0.020471,0.0,1.3172308014927914,0.527,0.0,0.9,False,0.534,0.0
VC,Auto Parts: OEM,Producer Manufacturing,865901.0,18.498096,1.91687,0.00828037,0.0,1.3042094664739914,0.522,0.0,0.7,False,0.471,10.0
VCEL,Pharmaceuticals: Major,Health Technology,331186.0,109.662141,4.95723,0.0,0.0,1.0489729143089992,0.42,0.0,0.7,False,0.42,7.0
VCTR,Investment Managers,Finance,349724.0,19.264367,2.07728,0.024964970000000003,0.0,1.2034968805360857,0.481,0.0,0.9,False,0.51,2.0
VCX,Investment Trusts/Mutual Funds,Miscellaneous,100509.0,77.065041,8.3169,0.00031648999999999995,0.0,0.0,0.0,0.0,0.7,False,0.21,0.0
VDE,Investment Trusts Or Mutual Funds,Miscellaneous,716914.0,23.542284,2.526339,0.023112,0.0,0.0,0.0,0.0,0.9,False,0.27,0.0
VEA,Investment Trusts Or Mutual Funds,Miscellaneous,12749787.0,17.563324,1.953731,0.024992,0.0,1.2796029750257327,0.512,0.0,1.2,False,0.616,0.0
VEEV,Packaged Software,Technology Services,7680661.0,28.656733,3.54059,0.0,1.291145086217609,2.5419492231520735,1.791,0.0,1.0,False,1.196,23.0
VERI,Advertising/Marketing Services,Commercial Services,2353244.0,-1.2,2.78733,0.0,0.0,0.0,0.0,0.0,0.5,False,0.15,0.0
VET,Oil & Gas Production,Energy Minerals,1097970.0,-4.31,1.27104,0.02789166,0.0,1.9668932527693859,0.787,0.0,0.7,False,0.604,4.0
VFC,Apparel/Footwear,Consumer Non-Durables,5799645.0,34.343251,4.14871,0.01901743,0.0,0.0,0.0,0.0,1.0,False,0.3,1.6
VFF,Agricultural Commodities/Milling,Process Industries,539123.0,27.117031,1.09974,0.0,0.0,2.2732645898121375,0.909,0.0,0.7,False,0.664,0.0
VFMO,Investment Trusts Or Mutual Funds,Miscellaneous,41809.0,64.6529,3.995866,0.007983,0.0,0.0,0.0,0.0,0.4,False,0.12,0.0
VGLT,Investment Trusts Or Mutual Funds,Miscellaneous,2043774.0,,,0.028657,0.0,0.0,0.0,0.0,0.5,False,0.15,0.0
VGNT,Electrical Products,Producer Manufacturing,1296334.0,4.705518,1.49941,0.0,3.187746811296865,1.6673224801755357,2.58,0.0,0.6,False,1.47,7.0
VGSH,Investment Trusts Or Mutual Funds,Miscellaneous,4653112.0,,,0.009494,0.0,0.0,0.0,0.0,0.3,False,0.09,0.0
VGT,Investment Trusts Or Mutual Funds,Miscellaneous,3780453.0,36.488937,8.341256,0.005082,0.0,0.0,0.0,0.0,1.0,False,0.3,0.0
VHT,Investment Trusts Or Mutual Funds,Miscellaneous,396289.0,28.730896,4.728239,0.015137000000000001,0.0,0.0,0.0,0.0,0.7,False,0.21,0.0
VIAV,Information Technology Services,Technology Services,10042156.0,-221.32,14.5336,0.0,0.0,0.0,0.0,0.0,0.5,False,0.15,7.0
VICI,Real Estate Investment Trusts,Finance,10303170.0,10.020934,1.10734,0.061044520000000005,1.4968664597531527,2.2576625065472213,1.801,1.5,1.0,False,1.5,17.0
VICR,Electronic Components,Electronic Technology,572170.0,90.180515,19.0899,0.0,0.0,0.0,0.0,0.0,0.7,False,0.21,0.0
VIOT,Electronics/Appliances,Consumer Durables,60262.0,3.48127,0.300701,0.0,3.53319334610645,15.297587969444729,8.239,0.0,0.0,False,4.12,0.0
VIR,Biotechnology,Health Technology,1050633.0,-3.16,1.86173,0.0,0.0,2.5406476771604907,1.016,0.0,0.5,False,0.658,10.0
VIST,Oil & Gas Production,Energy Minerals,1018501.0,10.559968,3.08625,0.0,1.4204588498753028,0.0,0.852,0.0,1.0,False,0.726,12.0
VKTX,Pharmaceuticals: Major,Health Technology,2879865.0,-7.24,4.91718,0.0,0.0,1.0575167067302804,0.423,0.0,0.5,False,0.361,17.0
VLO,Oil Refining/Marketing,Energy Minerals,2479345.0,18.342508,3.24323,0.018172459999999998,0.0,0.0,0.0,0.0,1.0,False,0.3,3.6666666666666665
VLTO,Industrial Machinery,Producer Manufacturing,1510132.0,22.759528,7.20863,0.00544218,0.0,0.0,0.0,0.0,1.0,False,0.3,13.0
VLU,Investment Trusts Or Mutual Funds,Miscellaneous,4465.0,20.1465,2.664542,0.018803,0.0,0.0,0.0,0.0,0.4,False,0.12,0.0
VLY,Major Banks,Finance,4593645.0,12.168221,1.00642,0.03242447,1.23271922822572,2.484052383696667,1.733,1.0808156666666666,1.2,False,1.443,12.0
VMD,Hospital/Nursing Management,Health Services,183373.0,27.227993,2.67526,0.0,0.0,0.0,0.0,0.0,0.7,False,0.21,0.0
VMET,Investment Trusts/Mutual Funds,Miscellaneous,97950.0,19.96419,1.73496,0.0,0.0,1.4409554110757596,0.576,0.0,0.4,False,0.408,0.0
VMI,Metal Fabrication,Producer Manufacturing,185025.0,28.200474,5.72562,0.00553106,0.0,0.0,0.0,0.0,0.7,False,0.21,4.0
VNET,Data Processing Services,Technology Services,2771560.0,-58.12,2.55261,0.0,0.0,1.288876875041624,0.516,0.0,0.5,False,0.408,13.0
VNO,Real Estate Investment Trusts,Finance,2103652.0,7.117853,1.18621,0.024757440000000002,2.107377041925423,2.107552625589061,2.107,0.0,1.2,False,1.413,1.3333333333333333
VNOM,Investment Trusts/Mutual Funds,Miscellaneous,1567350.0,-214.16,1.89774,0.04455244999999999,0.0,1.3173564344957687,0.527,1.4850816666666664,0.7,False,0.771,19.0
VNQI,Investment Trusts Or Mutual Funds,Miscellaneous,170277.0,20.222002,0.882655,0.039339,0.0,2.832363720819573,1.133,1.3113,0.9,False,1.099,0.0
VNT,Other Transportation,Transportation,1662380.0,13.023121,4.10074,0.00278707,2.4786685157881894,1.3802386886269307,2.039,0.0,1.0,False,1.32,9.0
VOC,Investment Trusts/Mutual Funds,Miscellaneous,119064.0,7.701149,5.476,0.13134328,1.9477613015927884,0.0,1.169,0.0,0.1,True,0.615,0.0
VONG,Investment Trusts Or Mutual Funds,Miscellaneous,1223429.0,40.522,15.2639,0.0048330000000000005,0.0,0.0,0.0,0.0,1.0,False,0.3,0.0
VOO,Investment Trusts Or Mutual Funds,Miscellaneous,5426246.0,26.039736,5.014971,0.011733,0.0,0.0,0.0,0.0,1.0,False,0.3,0.0
VOOV,Investment Trusts Or Mutual Funds,Miscellaneous,146209.0,22.0291,3.33075,0.019168,0.0,0.0,0.0,0.0,0.7,False,0.21,0.0
VOT,Investment Trusts Or Mutual Funds,Miscellaneous,308159.0,40.5566,8.18657,0.00577,0.0,0.0,0.0,0.0,0.7,False,0.21,0.0
VOYA,Life/Health Insurance,Finance,1038329.0,13.022753,1.55286,0.022449979999999998,1.1518301852150616,1.609932640418325,1.335,0.0,1.2,False,1.027,7.0
VPC,Investment Trusts Or Mutual Funds,Miscellaneous,7135.0,,,0.0,0.0,0.0,0.0,0.0,-0.3,False,-0.09,0.0
VPV,Investment Trusts/Mutual Funds,Miscellaneous,43749.0,-24.11,1.04893,0.07276364,0.0,2.3833811598486077,0.953,1.5,-0.1,False,0.747,0.0
VRAYQ,Medical Specialties,Health Technology,100.0,,,0.0,0.0,0.0,0.0,0.0,-0.3,False,-0.09,
VREX,Medical Specialties,Health Technology,278667.0,-6.97,1.02403,0.0,0.0,4.9998535199164085,2.0,0.0,0.2,False,1.06,0.0
VRNS,Packaged Software,Technology Services,3530520.0,-23.37,5.12653,0.0,0.0,1.7555734580700786,0.702,0.0,0.5,False,0.501,17.0
VRRM,Other Transportation,Transportation,983263.0,17.506788,7.77323,0.0,1.8438562230832978,0.0,1.106,0.0,0.7,False,0.763,6.0
VRSK,Data Processing Services,Technology Services,1520684.0,28.098632,-20.3206,0.010027639999999999,0.0,0.0,0.0,0.0,0.8,False,0.24,11.0
VRT,Electronic Production Equipment,Electronic Technology,4408616.0,82.462658,29.7121,0.00060885,0.0,0.0,0.0,0.0,1.0,False,0.3,22.0
VRTS,Investment Managers,Finance,177261.0,7.287192,1.0433,0.06492614,2.058406036234533,2.396242691459791,2.194,1.5,0.7,False,1.607,0.0
VRTX,Pharmaceuticals: Major,Health Technology,796910.0,27.892315,5.81549,0.0,2.8681735452937485,0.0,1.721,0.0,0.7,False,1.071,26.0
VSAT,Telecommunications Equipment,Electronic Technology,1250869.0,-25.06,1.95891,0.0,0.0,2.623908193842494,1.05,0.0,0.5,False,0.675,6.0
VSCO,Apparel/Footwear Retail,Retail Trade,1332137.0,26.719249,4.84393,0.0,0.0,0.0,0.0,0.0,1.0,False,0.3,8.0
VSEC,Engineering & Construction,Industrial Services,585044.0,145.614928,2.79188,0.00232992,0.0,0.0,0.0,0.0,0.7,False,0.21,8.0
VSH,Electronic Production Equipment,Electronic Technology,2662118.0,-446.83,1.88107,0.01380739,0.0,2.711222867835859,1.084,0.0,0.5,False,0.692,0.0
VSNT,Cable/Satellite TV,Consumer Services,1942452.0,6.230235,0.562975,0.0,4.8826408634666265,8.33074292819397,6.262,0.0,1.0,False,3.431,3.0
VST,Electric Utilities,Utilities,3143552.0,72.550101,20.3584,0.00573999,0.0,0.0,0.0,0.0,1.0,False,0.3,18.0
VSTS,Apparel/Footwear,Consumer Non-Durables,691808.0,-26.97,1.48398,0.0036008200000000002,0.0,1.684658822895187,0.674,0.0,0.2,False,0.397,0.3333333333333333
VTI,Investment Trusts Or Mutual Funds,Miscellaneous,3751762.0,28.9033,4.73115,0.011629,0.0,0.0,0.0,0.0,1.0,False,0.3,0.0
VTN,Investment Trusts/Mutual Funds,Miscellaneous,16745.0,-13.37,1.0795,0.07352415,0.0,2.315886984715146,0.926,1.5,-0.1,False,0.733,0.0
VTR,Real Estate Investment Trusts,Finance,4054751.0,159.137837,3.25399,0.02230822,0.0,0.0,0.0,0.0,1.2,False,0.36,18.0
VTWG,Investment Trusts Or Mutual Funds,Miscellaneous,20353.0,70.50808,4.385752,0.0048270000000000006,0.0,0.0,0.0,0.0,0.4,False,0.12,0.0
VUSE,Investment Trusts Or Mutual Funds,Miscellaneous,16332.0,26.425497,7.716104,0.008495,0.0,0.0,0.0,0.0,0.4,False,0.12,0.0
VVV,Other Consumer Services,Consumer Services,1711040.0,49.456764,13.7414,0.0,0.0,0.0,0.0,0.0,1.0,False,0.3,12.0
VVX,Miscellaneous Commercial Services,Commercial Services,392363.0,27.70469,1.9488,0.0,0.0,1.2828407224958949,0.513,0.0,0.7,False,0.467,7.0
VWO,Investment Trusts Or Mutual Funds,Miscellaneous,10451694.0,17.360731,2.077049,0.021528000000000002,0.0,1.203630728018453,0.481,0.0,1.2,False,0.601,0.0
VXUS,Investment Trusts Or Mutual Funds,Miscellaneous,7254282.0,16.9147,1.86967,0.025772,0.0,1.3371343606090915,0.535,0.0,1.2,False,0.627,0.0
VYGR,Biotechnology,Health Technology,338976.0,-1.84,1.12325,0.0,0.0,4.210994880925885,1.684,0.0,0.2,False,0.902,12.0
VYM,Investment Trusts Or Mutual Funds,Miscellaneous,1180039.0,19.612457,3.103327,0.024187,0.0,0.0,0.0,0.0,1.2,False,0.36,0.0
VYX,Packaged Software,Technology Services,1903898.0,23.144105,1.00516,0.0,1.5986792317093272,8.953798400254685,4.541,0.0,1.0,False,2.571,7.0
VZ,Wireless Telecommunications,Communications,24117402.0,11.703502,1.94149,0.05756819,3.0760023794587297,2.575341619065769,2.876,1.5,1.2,False,2.098,6.0
WAB,Trucks/Construction/Farm Machinery,Producer Manufacturing,632763.0,38.202613,4.1299,0.00392753,0.0,0.0,0.0,0.0,0.7,False,0.21,9.0
WABC,Regional Banks,Finance,159441.0,12.229782,1.46762,0.03356439,1.2265140948546753,1.7034382197026479,1.417,1.118813,0.9,False,1.202,0.0
WAFD,Major Banks,Finance,409079.0,11.571653,0.975093,0.03050847,1.2962711550372277,2.563858011492237,1.803,1.016949,0.9,False,1.375,0.0
WAFU,Miscellaneous Commercial Services,Commercial Services,1513.0,-83.59,0.672485,0.0,0.0,3.7175550384023435,1.487,0.0,-0.1,False,0.714,0.0
WAL,Regional Banks,Finance,875390.0,9.492433,1.21642,0.01962227,1.5802060441195633,2.0552111935022443,1.77,0.0,0.7,False,1.095,12.0
WB,Internet Software/Services,Technology Services,516429.0,4.932551,0.526705,0.07015458,7.501189546747717,17.08736389440009,11.336,1.5,0.3,False,6.058,4.0
WBD,Cable/Satellite TV,Consumer Services,11487490.0,93.988881,1.86765,0.0,0.0,2.5111771477525235,1.004,0.0,1.0,False,0.802,0.5
WBIL,Investment Trusts Or Mutual Funds,Miscellaneous,1014.0,35.568867,8.164207,0.008975,0.0,0.0,0.0,0.0,0.4,False,0.12,0.0
WBIY,Investment Trusts Or Mutual Funds,Miscellaneous,452.0,9.663435,2.074851,0.057291,1.5522430688466369,1.2049057980548965,1.413,1.5,0.6,False,1.187,0.0
WBS,Savings Banks,Finance,1856065.0,11.851997,1.30205,0.022111659999999998,1.2656095002386516,1.9200491532583235,1.527,0.0,1.2,False,1.123,3.0
WCC,Wholesale Distributors,Distribution Services,760406.0,24.814841,3.37618,0.00533126,0.0,0.0,0.0,0.0,0.7,False,0.21,4.5
WCN,Environmental Services,Industrial Services,1245839.0,40.201103,5.19683,0.00808439,0.0,0.0,0.0,0.0,1.0,False,0.3,25.0
WDAY,Information Technology Services,Technology Services,6019327.0,47.355593,4.06376,0.0,0.0,0.0,0.0,0.0,1.0,False,0.3,26.0
WDC,Computer Peripherals,Electronic Technology,15485222.0,25.938241,20.7758,0.00103563,1.0023810018574506,0.0,0.601,0.0,1.0,False,0.601,22.0
WDS,Oil & Gas Production,Energy Minerals,634083.0,16.61442,1.25899,0.04528302,0.0,1.9857187110302703,0.794,1.5,0.9,False,0.967,2.5
WEBL,Investment Trusts Or Mutual Funds,Miscellaneous,350706.0,,,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0
WEC,Electric Utilities,Utilities,1821712.0,24.519241,2.8196,0.03077836,0.0,0.0,0.0,1.0259453333333335,1.2,False,0.565,8.0
WEN,Restaurants,Consumer Services,8478468.0,8.180536,11.285,0.08045977,3.706358605352999,1.9831634913602125,3.017,1.5,1.0,False,2.109,0.8
WERN,Trucking,Transportation,1286626.0,-228.87,1.63403,0.0151885,0.0,3.46382869347564,1.386,0.0,0.5,False,0.843,0.6666666666666666
WES,Oil & Gas Pipelines,Industrial Services,1499050.0,14.608252,4.41308,0.08371665,1.0268168977369776,0.0,0.616,1.5,1.0,False,0.908,1.0
WEX,Miscellaneous Commercial Services,Commercial Services,461054.0,16.866753,4.09326,0.0,0.0,0.0,0.0,0.0,0.7,False,0.21,2.0
WFRD,Oilfield Services/Equipment,Industrial Services,1018456.0,17.243265,4.51318,0.009288629999999999,0.0,0.0,0.0,0.0,1.0,False,0.3,10.0
WHLRD,Real Estate Investment Trusts,Finance,963.0,,,0.0,0.0,0.0,0.0,0.0,-0.3,False,-0.09,0.0
WHR,Electronics/Appliances,Consumer Durables,1507861.0,9.907394,1.15164,0.07937924,1.241497007184735,3.9943037754853945,2.343,1.5,1.0,False,1.772,0.5
WING,Restaurants,Consumer Services,1273977.0,40.813991,-5.477,0.00713154,0.0,0.0,0.0,0.0,0.8,False,0.24,27.0
WIP,Investment Trusts Or Mutual Funds,Miscellaneous,112287.0,,,0.012076,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0
WIW,Investment Trusts/Mutual Funds,Miscellaneous,189591.0,11.965812,0.876377,0.08711944,1.253571424989796,2.852653595427539,1.893,1.5,0.7,False,1.457,0.0
WK,Information Technology Services,Technology Services,2298410.0,-115.38,-567.3436,0.0,0.0,0.0,0.0,0.0,0.3,False,0.09,13.0
WKC,Wholesale Distributors,Distribution Services,711413.0,-2.66,1.15166,0.02966259,0.0,2.170779570359308,0.868,0.0,0.4,False,0.554,0.0
WLDN,Miscellaneous Commercial Services,Commercial Services,347759.0,21.793364,3.6802,0.0,0.0,0.0,0.0,0.0,0.7,False,0.21,0.0
WLK,Chemicals: Specialty,Process Industries,1040947.0,-9.83,1.67716,0.01834663,0.0,1.4906150874096686,0.596,0.0,0.5,False,0.448,9.0
WLTH,Packaged Software,Technology Services,902240.0,,2.57482,0.0,0.0,3.4953899690075425,1.398,0.0,0.2,False,0.759,4.0
WLY,Publishing: Books/Magazines,Consumer Services,322313.0,14.262815,2.81602,0.03469338,2.1328188018985035,1.665471125915299,1.946,1.156446,0.9,False,1.474,0.0
WMB,Oil & Gas Pipelines,Industrial Services,4621117.0,35.747412,7.30119,0.026536499999999998,0.0,0.0,0.0,0.0,1.2,False,0.36,6.666666666666667
WMG,Commercial Printing/Forms,Commercial Services,1364321.0,48.867761,20.4772,0.026529889999999997,0.0,0.0,0.0,0.0,1.2,False,0.36,16.0
WMS,Miscellaneous Manufacturing,Producer Manufacturing,425573.0,24.809255,5.65477,0.00482412,0.0,0.0,0.0,0.0,0.7,False,0.21,10.0
WMT,Specialty Stores,Retail Trade,10480832.0,48.341944,10.5539,0.00721974,0.0,0.0,0.0,0.0,1.0,False,0.3,39.0
WNC,Trucks/Construction/Farm Machinery,Producer Manufacturing,2236393.0,1.715628,0.95654,0.03682394,8.743154110331611,2.613586467894704,6.291,1.2274646666666666,0.8,False,3.631,0.0
WOLF,Semiconductors,Electronic Technology,8391129.0,-2.29,1.288,0.0,0.0,10.869565217391305,4.348,0.0,0.5,False,2.324,0.0
WOOF,Internet Retail,Retail Trade,2519452.0,89.589905,0.686695,0.0,0.0,14.300380809529702,5.72,0.0,1.0,False,3.16,1.0
WOR,Industrial Machinery,Producer Manufacturing,92618.0,24.17695,2.66635,0.01363553,0.0,0.0,0.0,0.0,0.4,False,0.12,0.0
WPC,Real Estate Investment Trusts,Finance,926019.0,31.222707,1.94667,0.050185110000000005,0.0,1.2842443762938762,0.514,1.5,0.9,False,0.827,2.0
WRAP,Medical Specialties,Health Technology,89856.0,-7.19,6.93381,0.0,0.0,0.0,0.0,0.0,-0.1,False,-0.03,0.0
WRB,Multi-Line Insurance,Finance,1710678.0,14.172711,2.55736,0.005386800000000001,1.0583719656740338,0.0,0.635,0.0,1.0,False,0.617,0.2
WSFS,Savings Banks,Finance,385364.0,12.82362,1.37756,0.00944838,1.1697165075072404,1.81480298498795,1.428,0.0,0.7,False,0.924,3.0
WSM,Specialty Stores,Retail Trade,904589.0,20.503276,10.3333,0.01512058,1.4836653420653365,0.0,0.89,0.0,0.7,False,0.655,4.5
WST,Medical Specialties,Health Technology,598239.0,39.7821,7.05562,0.0029234900000000004,0.0,0.0,0.0,0.0,0.7,False,0.21,15.0
WT,Investment Trusts/Mutual Funds,Miscellaneous,3746013.0,22.733351,5.78265,0.00705882,0.0,0.0,0.0,0.0,1.0,False,0.3,5.0
WTFC,Regional Banks,Finance,331085.0,12.6207,1.46036,0.01361493,1.1885236159642494,1.7119066531540168,1.398,0.0,0.7,False,0.909,10.0
WTI,Oil & Gas Production,Energy Minerals,5390446.0,-4.08,-3.0761,0.00950119,0.0,0.0,0.0,0.0,0.3,False,0.09,0.0
WTKWY,Internet Software/Services,Technology Services,2624.0,12.192351,18.8027,0.030713940000000002,3.0346895360870105,0.0,1.821,1.0237980000000002,0.6,False,1.295,11.0
WTPI,Investment Trusts Or Mutual Funds,Miscellaneous,110382.0,,,0.021911,0.0,0.0,0.0,0.0,0.2,False,0.06,0.0
WTS,Industrial Machinery,Producer Manufacturing,181723.0,29.505264,4.93573,0.00692964,0.0,0.0,0.0,0.0,0.7,False,0.21,2.0
WTTR,Oil & Gas Production,Energy Minerals,1244832.0,81.569966,2.17812,0.0167364,0.0,1.1477788184305733,0.459,0.0,1.0,False,0.529,6.0
WTW,Insurance Brokers/Services,Finance,1538251.0,14.997278,3.18129,0.01451991,1.0001814996027947,0.0,0.6,0.0,1.0,False,0.6,17.0
WU,Regional Banks,Finance,5362045.0,6.654953,3.12184,0.10341034,2.2539603209819816,0.0,1.352,0.0,0.4,True,0.796,0.1111111111111111
WVE,Biotechnology,Health Technology,5147227.0,-6.94,2.55592,0.0,0.0,1.850605652759085,0.74,0.0,0.5,False,0.52,18.0
WW,Other Consumer Services,Consumer Services,192978.0,0.099635,0.330793,0.0,200.73267426105284,16.626712173474047,127.09,0.0,0.3,False,63.635,0.0
WWJD,Investment Trusts Or Mutual Funds,Miscellaneous,26979.0,17.42986,1.83639,0.029227,0.0,1.361366594241964,0.545,0.0,0.6,False,0.453,0.0
WY,Real Estate Investment Trusts,Finance,7383218.0,54.756588,1.87433,0.03425775,0.0,1.3338099480881167,0.534,1.1419249999999999,1.2,False,0.855,9.0
XAGG,Investment Trusts Or Mutual Funds,Miscellaneous,112019.0,,,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0
XBIT,Biotechnology,Health Technology,9806.0,-1.71,0.558272,0.0,0.0,8.472572509457756,3.389,0.0,-0.1,False,1.664,0.0
XBOX,Investment Trusts Or Mutual Funds,Miscellaneous,10275.0,,,0.0,0.0,0.0,0.0,0.0,-0.3,False,-0.09,0.0
XE,Industrial Machinery,Producer Manufacturing,5676130.0,,,0.0,0.0,0.0,0.0,0.0,0.3,False,0.09,0.0
XEL,Electric Utilities,Utilities,5270868.0,23.867069,2.19102,0.027757689999999998,0.0,1.1410210769413334,0.456,0.0,1.2,False,0.588,19.0
XENE,Pharmaceuticals: Major,Health Technology,1779015.0,-12.87,7.70731,0.0,0.0,0.0,0.0,0.0,0.5,False,0.15,20.0
XHB,Investment Trusts Or Mutual Funds,Miscellaneous,2148826.0,16.648018,2.366135,0.009473,0.0,1.0565753855971871,0.423,0.0,1.0,False,0.511,0.0
XHE,Investment Trusts Or Mutual Funds,Miscellaneous,37892.0,-101.821365,2.573981,0.004935,0.0,0.0,0.0,0.0,-0.1,False,-0.03,0.0
XHR,Real Estate Investment Trusts,Finance,976198.0,25.256132,1.32192,0.03441918,0.0,1.8911885741951102,0.756,1.1473060000000002,0.9,False,0.877,0.0
XHS,Investment Trusts Or Mutual Funds,Miscellaneous,343.0,31.136877,2.766559,0.0048259999999999996,0.0,0.0,0.0,0.0,0.4,False,0.12,0.0
XIFR,Alternative Power Generation,Utilities,1164406.0,-36.85,0.304984,0.0,0.0,8.197151325971198,3.279,0.0,0.5,False,1.789,0.6666666666666666
XITK,Investment Trusts Or Mutual Funds,Miscellaneous,1323.0,78.49084,5.246513,0.0010730000000000002,0.0,0.0,0.0,0.0,0.4,False,0.12,0.0
XLE,Investment Trusts Or Mutual Funds,Miscellaneous,35828401.0,20.675396,2.47064,0.026404,0.0,1.0118835605349221,0.405,0.0,1.2,False,0.562,0.0
XLG,Investment Trusts Or Mutual Funds,Miscellaneous,1557905.0,30.949354,7.388573,0.007875,0.0,0.0,0.0,0.0,1.0,False,0.3,0.0
XLSR,Investment Trusts Or Mutual Funds,Miscellaneous,37676.0,18.6353,3.39482,0.018269999999999998,0.0,0.0,0.0,0.0,0.4,False,0.12,0.0
XLV,Investment Trusts Or Mutual Funds,Miscellaneous,8862506.0,22.887526,4.729712,0.018058,0.0,0.0,0.0,0.0,1.0,False,0.3,0.0
XNCR,Biotechnology,Health Technology,864228.0,-10.21,1.34904,0.0,0.0,3.5061969993476847,1.402,0.0,0.2,False,0.761,12.0
XNTK,Investment Trusts Or Mutual Funds,Miscellaneous,61307.0,37.57744,9.086935,0.005019,0.0,0.0,0.0,0.0,0.4,False,0.12,0.0
XOM,Integrated Oil,Energy Minerals,15458158.0,23.033985,2.48643,0.02617767,0.0,1.0054576239829796,0.402,0.0,1.2,False,0.561,6.5
XOMA,Pharmaceuticals: Major,Health Technology,374548.0,28.116201,5.78727,0.0,2.845334616863779,0.0,1.707,0.0,0.7,False,1.064,0.0
XPO,Trucking,Transportation,2123240.0,75.389568,13.8394,0.0,0.0,0.0,0.0,0.0,1.0,False,0.3,9.0
XRAY,Medical Specialties,Health Technology,3571671.0,-3.94,1.75153,0.05446809,0.0,2.923158609901058,1.169,1.5,0.7,False,1.095,2.0
XRT,Investment Trusts Or Mutual Funds,Miscellaneous,3458568.0,18.779932,2.616803,0.011696,0.0,0.0,0.0,0.0,1.0,False,0.3,0.0
